	d1	d2	chat	sentences	date
200	-15.561847	-1.7518522	UOL Tilt	🔭Você manja como utilizar um telescópio? O objeto pode ser uma boa aquisição para matar a curiosidade espacial	2020-10-15
201	-15.307056	-7.2487054	UOL Tilt	 Mas antes vem conferir os 5 maiores mitos sobre o instrumento: 	2020-10-15
202	-6.1802034	4.14104	UOL Tilt	👀Uma estrela do Pornhub se aposentou sem nunca ter feito um vídeo pornô para o site	2020-10-15
203	-5.1586246	3.09451	UOL Tilt	 A fama do ator era por fazer graça dos absurdos do mundo erótico: 	2020-10-15
204	-50.493908	12.919749	UOL Tilt	 _Esta mensagem foi enviada originalmente no grupo de Tilt	2020-10-15
205	-55.573547	3.8833067	UOL Tilt	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link: 	2020-10-15
206	-24.856113	-1.211012	UOL Tilt	E aí, pessoal! Estas foram as principais notícias de hoje em ciência e tecnologia de hoje: 	2020-10-16
207	0.057346318	5.844573	UOL Tilt	👮🏻 Viu essa? Hoje o governo definiu quem serão os chefes da ANPD (Autoridade Nacional de Proteção de Dados)	2020-10-16
208	-9.621323	1.8097063	UOL Tilt	 Este é o órgão que vai cuidar para que nenhum engraçadinho use e abuse dos dados pessoais dos brasileiros	2020-10-16
209	-17.559767	-2.0088441	UOL Tilt	 Veja só quem são os novos xerifes e o que eles vão fazer: 	2020-10-16
210	-15.917438	-7.6313405	UOL Tilt	🔫 Jogando muito Free Fire ultimamente? Cuidado, hein! Uma falha no game permitia roubar dinheiro dos jogadores na maior facilidade: bastava estar no mesmo Wi-Fi da vítima	2020-10-16
211	-17.182726	-2.3540199	UOL Tilt	 Olha só no que deu: 	2020-10-16
212	-41.12257	13.424847	UOL Tilt	🚨 E esse WhatsApp aí, é original ou clone? Só em setembro, mais de 15 mil brasileiros tiveram o app clonado	2020-10-16
213	-16.83153	-3.8406482	UOL Tilt	 O golpe tem ficado bem comum, mas você sabe como funciona? Dá só uma olhada: 	2020-10-16
214	-50.65576	12.433891	UOL Tilt	 _Esta mensagem foi enviada originalmente no grupo de Tilt	2020-10-16
215	-55.151527	3.5801196	UOL Tilt	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link: 	2020-10-16
216	-24.096476	-1.670531	UOL Tilt	Fala, pessoal! Vem conferir as últimas novidades de ciência e tecnologia em Tilt: 	2020-10-20
217	-19.887362	2.880766	UOL Tilt	📱É celular resistente que você quer? A Samsung lançou hoje no Brasil o pouco conhecido Galaxy XCover Pro, com certificação militar contra condições extremas e até quedas: 	2020-10-20
218	-18.649427	2.9860163	UOL Tilt	🇨🇳A chinesa Xiaomi vai parar de vender 11 dos seus 23 smartphones vendidos aqui no Brasil	2020-10-20
219	-18.579931	1.742383	UOL Tilt	 A empresa seguirá focando em outros aparelhos	2020-10-20
220	-18.272993	-2.011794	UOL Tilt	 Confira quais modelos ficarão: 	2020-10-20
221	6.7295136	6.338634	UOL Tilt	⚖️O Departamento de Justiça dos Estados Unidos entrou com uma ação antitruste contra o Google	2020-10-20
222	10.822604	11.810368	UOL Tilt	 Ele acusa a companhia de adotar práticas ilegais para manter o monopólio dos mecanismos de busca no país: 	2020-10-20
223	-50.942863	13.162932	UOL Tilt	 _Esta mensagem foi enviada originalmente no grupo de Tilt	2020-10-20
224	-55.599163	3.8855197	UOL Tilt	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link: 	2020-10-20
225	-25.57452	-1.726533	UOL Tilt	Boa noite, galera! Hora de conferir os destaques do dia no mundo da tecnologia e da ciência:	2021-01-27
226	-17.872135	4.3780065	UOL Tilt	⌚Testamos recentemente o relógio inteligente Watch Fit, da Huawei	2021-01-27
227	-17.71444	3.8338258	UOL Tilt	 Ele tem um jeitão de “Apple Watch”, monitora sono e batimento cardíaco e conta com uma bateria que dura múltiplos dias	2021-01-27
228	31.553413	3.506367	UOL Tilt	🦠Um estudo recente mostra que sintomas de covid-19 pintaram nas redes sociais antes de a OMS (Organização Mundial da Saúde) decretar uma pandemia	2021-01-27
229	-14.228144	4.430556	UOL Tilt	 Interessante ver como as mídias sociais podem ser usadas para antecipar casos oficiais: 	2021-01-27
230	-2.498793	-25.65307	UOL Tilt	🚀 Um grupo de endinheirados resolveu pagar cerca de US$ 55 milhões (R$ 297 milhões na cotação atual) para visitar a Estação Espacial Internacional em 2022, marcando o primeiro voo comercial do tipo	2021-01-27
231	-25.208696	16.77417	UOL Tilt	 Para saber quem são eles, mais informações aqui: 	2021-01-27
232	-50.65576	12.433891	UOL Tilt	_Esta mensagem foi enviada originalmente no grupo de Tilt	2021-01-27
233	-55.61996	3.3153965	UOL Tilt	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link: 	2021-01-27
234	-25.415478	-1.3898919	UOL Tilt	Boa noite, galera! Vamos aos destaques de hoje em ciência e tecnologia:	2021-02-08
235	-2.025497	6.662803	UOL Tilt	🔎 As pegadas digitais guardadas nos smartphones são uma arma nas mãos de investigadores em processos judiciais	2021-02-08
236	-12.542954	11.73342	UOL Tilt	 Nesta reportagem especial, *Tilt* mostra como os peritos vasculham eletrônicos e recolhem dados úteis para solucionar crimes: 	2021-02-08
237	26.15751	-20.579676	UOL Tilt	💰 O megavazamento que atingiu mais de 220 milhõs de brasileiros --inclusive de gente que já morreu-- continua dando o que falar	2021-02-08
238	-16.731821	-9.113643	UOL Tilt	 Vocês sabiam que casos assim abastecem um mercado extremamente lucrativo? Conheçam os corretores de dados: 	2021-02-08
239	-22.617836	-1.673126	UOL Tilt	🧧 Tem uma nova rede social bombando e está todo mundo curioso para experimentar, incluindo Elon Musk, executivo-chefe da SpaceX e Tesla	2021-02-08
240	-13.046974	-1.6369843	UOL Tilt	 Ela se chama Clubhouse e, por enquanto, está acessível somente com convite para iPhone	2021-02-08
241	-14.207636	8.198852	UOL Tilt	 Nosso colunista Ricardo Cavallini explica o que rola lá dentro: 	2021-02-08
242	-51.09434	12.80237	UOL Tilt	_Esta mensagem foi enviada originalmente no grupo de Tilt	2021-02-08
243	-55.156643	3.5812902	UOL Tilt	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link: 	2021-02-08
244	-24.786959	-1.5169452	UOL Tilt	E aí, galera! Estes foram os destaques de hoje no mundo da ciência e da tecnologia:	2020-11-12
245	-20.031712	0.57523644	UOL Tilt	🥇 Chegou a hora de eleger os celulares que mais se destacaram neste ano	2020-11-12
246	-24.405502	-5.0201426	UOL Tilt	 E, para começar, listamos aqui os aparelhos que mais inovaram em 2020 no quesito tela	2020-11-12
247	-7.51327	3.7381196	UOL Tilt	📸 Acabou a mamata? O Google Fotos anunciou que vai encerrar o armazenamento ilimitado gratuito	2020-11-12
248	-7.8548183	3.8789096	UOL Tilt	 Separamos algumas alternativas gratuitas para você guardar as suas fotos favoritas na nuvem: 	2020-11-12
249	-19.072851	2.7171636	UOL Tilt	🇨🇳 E tem celular novo no mercado! A chinesa Xiaomi lançou hoje no Brasil o Mi 10T e o Mi 10T Pro, os primeiros smartphones 5G com tela ultra rápida	2020-11-12
250	-3.243194	-24.850163	UOL Tilt	 O preço sugerido começa em R$ 5	2020-11-12
251	-24.809177	16.682318	UOL Tilt	 Vem saber mais sobre eles: 	2020-11-12
252	-50.65576	12.433891	UOL Tilt	_Esta mensagem foi enviada originalmente no grupo de Tilt	2020-11-12
253	-55.977333	3.7113614	UOL Tilt	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link: 	2020-11-12
254	-24.614182	-1.5297407	UOL Tilt	Oi, galera! Olha só o que foi notícia hoje em ciência e tecnologia: 	2020-10-14
255	-19.982477	1.2982012	UOL Tilt	🍎Achou o preço dos iPhones 12 lá fora muito caros? Fizemos um comparativo pra você entender como os novos celulares se posicionam com a concorrência: 	2020-10-14
256	-8.10966	3.2112765	UOL Tilt	💻Ao trocar de computador, é importante deletar seus arquivos	2020-10-14
257	-16.163347	-3.6553922	UOL Tilt	 Afinal, já pensou algum dono novo xeretando suas coisas? Vem saber como apagar dados do HD para sempre: 	2020-10-14
258	14.183174	-0.1544032	UOL Tilt	⚖️O STF revogou leis de SP e SC que obrigavam lojas e operadoras a cadastrarem dados pessoais dos clientes que compravam chips de celular pré-pagos	2020-10-14
259	12.676021	9.791209	UOL Tilt	 As leis foram consideradas inconstitucionais: 	2020-10-14
260	-50.862236	12.468699	UOL Tilt	 _Esta mensagem foi enviada originalmente no grupo de Tilt	2020-10-14
261	-56.101566	3.7880208	UOL Tilt	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link: 	2020-10-14
262	-14.570984	-2.8686764	UOL Tilt	"""É a vida real? É só fantasia?"", como cantava o Queen"	2020-10-02
263	-4.2350388	3.0965083	UOL Tilt	 As tirinhas de André Noel trazem toques de humor à vida de programador (	2020-10-02
264	-25.366533	-1.5958103	UOL Tilt	E aí, galera! Vamos aos destaques do dia no mundo da tecnologia e da ciência:	2020-12-29
265	-4.360745	13.942294	UOL Tilt	"🌞 Conhecido como o ""sol artificial coreano"", um reator de fusão nuclear da Coreia do Sul bateu um recorde impressionante: manteve temperaturas acima de 100 milhões de graus Celsius por 20 segundos -- mais quente que o núcleo do sol de verdade"	2020-12-29
266	-14.457303	-0.8359502	UOL Tilt	🌠 Já imaginou conseguir contar 40 mil estrelas cadentes no céu ao mesmo tempo? Você tem duas opções para ver isso acontecer: olhar para o céu durante 400 mil anos ou conferir a simulação que a Agência Espacial Europeia (ESA) fez	2020-12-29
267	23.706264	-20.315495	UOL Tilt	🧬 Desde o início da pandemia de covid-19, o Brasil sequenciou apenas 1	2020-12-29
268	29.330214	-10.276108	UOL Tilt	768 genomas do coronavírus Sars-CoV-2	2020-12-29
269	27.072206	-22.722368	UOL Tilt	 Como comparação, o Reino Unido sequenciou mais de 134 mil	2020-12-29
270	32.692837	-13.200945	UOL Tilt	 Segundo virologistas, essa limitação impede o Brasil de saber com precisão quantas mutações circulam no país	2020-12-29
271	-25.02054	15.062214	UOL Tilt	 Mais detalhes aqui: 	2020-12-29
272	-51.09434	12.80237	UOL Tilt	_Esta mensagem foi enviada originalmente no grupo de Tilt	2020-12-29
273	-55.209244	3.6377447	UOL Tilt	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link: 	2020-12-29
274	-25.329666	-1.3273432	UOL Tilt	Boa tarde, pessoal! Aqui estão os destaques de hoje no mundo da ciência e da tecnologia:	2020-11-27
275	0.03416554	1.4449465	UOL Tilt	*ESPECIAL* ⭐ Talvez seja difícil acreditar, mas 20 milhões de famílias brasileiras ainda não têm acesso à internet	2020-11-27
276	-31.451351	-8.2196245	UOL Tilt	 Nessa reportagem especial, a gente foi conhecer de perto como vivem os brasileiros desconectados em pleno 2020: 	2020-11-27
277	3.3213172	14.086254	UOL Tilt	🔐 A dois dias do segundo turno das eleições, um ataque hacker atingiu o Tribunal Regional da Primeira Região (TRF-1)	2020-11-27
278	-10.476441	7.882754	UOL Tilt	 Os invasores dizem ter obtido acesso a arquivos em mais de 40 bases de dados	2020-11-27
279	-25.02054	15.062214	UOL Tilt	 Mais detalhes aqui: 	2020-11-27
280	-14.931167	-1.6093298	UOL Tilt	"👽 Sabem aquele filme ""2001: Uma Odisseia no Espaço""? Autoridades americanas encontraram um monólito de metal no meio do deserto parecido com aquele do filme"	2020-11-27
281	-11.357412	-2.1299906	UOL Tilt	 Alienígena ou não, eles dizem que o bloco deixado ali é ilegal	2020-11-27
282	-15.7282915	1.6555554	UOL Tilt	 Entendam essa história: 	2020-11-27
283	-51.09434	12.80237	UOL Tilt	_Esta mensagem foi enviada originalmente no grupo de Tilt	2020-11-27
284	-56.105328	3.7848155	UOL Tilt	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link: 	2020-11-27
285	-24.507568	-2.107558	UOL Tilt	E aí, pessoal! Vamos conferir os destaques de hoje no mundo da tecnologia e da ciência?	2021-01-11
286	-23.607576	-1.7404045	UOL Tilt	🦾 Começou a CES! Uma das maiores feiras de tecnologia do mundo este ano é online e *Tilt* traz todas as novidades para vocês	2021-01-11
287	28.438858	-7.151987	UOL Tilt	 Começando pelo combate ao coronavírus, conheçam os produtos mais inovadores feitos para o mundo pós-covid apresentados na feira, da geladeira radioativa à privada inteligente: 	2021-01-11
288	7.2717433	20.110125	UOL Tilt	🇺🇸 O cerco digital aos apoiadores mais radicais do presidente americano Donald Trump continua	2021-01-11
289	-2.6567743	12.320522	UOL Tilt	 Hoje a Amazon cortou o acesso à internet da rede social Parler, usada por defensores de Trump para organizar o ataque ao Capitólio na semana passada	2021-01-11
290	6.1732626	12.4149065	UOL Tilt	 E acabou processada: 	2021-01-11
291	-13.850149	1.9311277	UOL Tilt	"🌎 Toda vez que um terremoto acontece no mundo, vocês veem por aí que ele atingiu ""X pontos na escala Richter"""	2021-01-11
292	-13.888119	1.8923949	UOL Tilt	 Mas, afinal, o que é essa escala? Quem é Richter? E quem realmente inventou a escala para medir a intensidade de terremotos? Nosso colunista Tiago Jokura responde: 	2021-01-11
293	-51.09434	12.80237	UOL Tilt	_Esta mensagem foi enviada originalmente no grupo de Tilt	2021-01-11
294	-55.976036	3.7119176	UOL Tilt	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link: 	2021-01-11
295	-25.538727	-2.0520678	UOL Tilt	Fala aí, galera! Chegou a hora de conferir os destaques do dia em tecnologia e ciência:	2020-11-30
296	-1.9830964	11.004529	UOL Tilt	🧸O Disney+ chegou ao Brasil com uma nova prática dos streamings: exibir um aviso de contexto antes de filmes com representações racistas	2020-11-30
297	-12.534759	11.688523	UOL Tilt	 Especialistas ouvidos por *Tilt* acreditam que a novidade é uma boa oportunidade para discutir o assunto com crianças: 	2020-11-30
298	-20.879757	-2.077619	UOL Tilt	" O planeta vermelho, também conhecido como o ""primo"" da Terra, está na mira da exploração espacial e tem tudo para ser o próximo estágio no plano da humanidade de conquistar o sistema solar"	2020-11-30
299	-16.977362	-2.8705971	UOL Tilt	 Vejam a quantas anda esse plano: 	2020-11-30
300	-15.599766	-1.270373	UOL Tilt	📡 Um astrônomo amador rastreou uma possível fonte do Wow!, um misterioso sinal de rádio que veio do espaço em 1977	2020-11-30
301	-11.030055	-2.5872593	UOL Tilt	" Parece que a ""mensagem"" vem de um canto do universo onde há uma estrela muito semelhante ao nosso Sol"	2020-11-30
302	-25.02054	15.062214	UOL Tilt	 Mais detalhes aqui: 	2020-11-30
303	-50.493908	12.919749	UOL Tilt	_Esta mensagem foi enviada originalmente no grupo de Tilt	2020-11-30
304	-55.943394	3.7164469	UOL Tilt	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link: 	2020-11-30
305	-24.99629	-1.2675062	UOL Tilt	E aí, galera! Estas são as principais notícias do dia em ciência e tecnologia:	2020-11-10
306	-2.061062	29.371471	UOL Tilt	🏥 Depois do suposto ataque hacker sofrido pelo Ministério da Saúde na semana passada, diversos estados estão tendo dificuldade para atualizar dados sobre a covid-19	2020-11-10
307	-1.0598327	9.187073	UOL Tilt	🚘 Usuários da Uber têm se queixado que o reconhecimento facial do app, que verifica se passageiros estão de máscara, tem sido usado por motoristas para recusar viagens indesejadas	2020-11-10
308	-15.28844	0.8620834	UOL Tilt	 Entenda a confusão toda aqui: 	2020-11-10
309	-21.118021	1.6253136	UOL Tilt	💻 A Apple revelou hoje uma nova linha de computadores	2020-11-10
310	-18.948307	-0.46903774	UOL Tilt	 A novidade é que eles usam um processador customizado, semelhante aos chips dos iPhones	2020-11-10
311	-12.230152	-10.071999	UOL Tilt	 Segundo a empresa, eles são bem mais rápidos que os atuais	2020-11-10
312	-24.696356	14.81122	UOL Tilt	 Confira os detalhes: 	2020-11-10
313	-50.493908	12.919749	UOL Tilt	_Esta mensagem foi enviada originalmente no grupo de Tilt	2020-11-10
314	-55.083736	3.0647845	UOL Tilt	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link: 	2020-11-10
315	-24.449816	-1.7000587	UOL Tilt	E aí, pessoal! Vem ver as últimas notícias de ciência e tecnologia: 	2020-10-28
316	5.8384604	15.808057	UOL Tilt	🇺🇸Executivos do Twitter, Google e Facebook foram ouvidos em audiência no Senado dos EUA	2020-10-28
317	-6.199254	-4.6766562	UOL Tilt	 A sessão, contudo, serviu mais de palanque a poucos dias da eleição norte-americana: 	2020-10-28
318	-19.41533	1.7077649	UOL Tilt	📱Procurando um celular básico? Testamos o Nokia 2	2020-10-28
319	-7.522494	-0.79013646	UOL Tilt	3, que pode chamar a atenção dos saudosistas	2020-10-28
320	-17.77049	3.4603245	UOL Tilt	 O aparelho tem bateria longa, mas peca no desempenho: 	2020-10-28
321	-4.652982	2.635943	UOL Tilt	"🌝Ao olhar para o céu neste dia 31 de outubro você verá um raro evento: a ""lua azul"""	2020-10-28
322	3.5503669	-19.884863	UOL Tilt	 Ele não se repetirá até 2023:  	2020-10-28
323	-50.493908	12.919749	UOL Tilt	 _Esta mensagem foi enviada originalmente no grupo de Tilt	2020-10-28
324	-55.441387	3.790628	UOL Tilt	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link: 	2020-10-28
325	-25.028803	-2.1726003	UOL Tilt	E aí, galera! Chegou a hora de conferir as principais novidades do mundo da ciência e tecnologia:	2020-11-03
326	-13.81944	-7.44127	UOL Tilt	"🚌 Já ouviu falar da Buser? A startup que funciona como um ""Uber"" de ônibus de viagem está no centro de uma disputa judicial contra órgãos de fiscalização e empresas tradicionais do setor"	2020-11-03
327	-15.029743	0.8515601	UOL Tilt	 A gente explica toda essa treta aqui: 	2020-11-03
328	-39.315514	12.263236	UOL Tilt	👀 Tem novidade chegando no WhatsApp! O aplicativo finalmente divulgou detalhes de como vão funcionar as mensagens e mídias autodestrutivas que vocês vão poder enviar e receber em breve	2020-11-03
