	d1	d2	chat	sentences	date
3633	4.3220215	27.802479	Tribuna do Paraná	💰 *Aprovado na Câmara projeto que prevê multa de até R$ 150 mil pros fura-fila da vacina em Curitiba* 	2021-02-09
3634	-10.622895	24.839884	Tribuna do Paraná	😟 *Ocupação de UTI volta a subir e Curitiba tem três hospitais com lotação acima de 94%* 	2020-11-18
3635	-6.0055733	6.821992	Tribuna do Paraná	🤑 *Caixa paga auxílio emergencial nesta sexta-feira: veja quem tem direito* 	2020-11-06
3636	7.5040946	-0.68286985	Tribuna do Paraná	😟 *Tradicional Caruso Empadas anuncia que vai fechar definitivamente* 	2020-12-02
3637	-3.9686356	9.328938	Tribuna do Paraná	*Receita abre consulta à restituição da malha fina do Imposto de Renda 2020* 	2020-10-23
3638	7.1331987	2.9909053	Tribuna do Paraná	*Acidente grave na BR-277, na Serra do Mar, interdita trânsito sentido Curitiba* 	2020-10-16
3639	6.589845	4.3565598	Tribuna do Paraná	*Projeto de lei de Curitiba contra fura-filas quer divulgar lista com dados dos vacinados* 	2021-02-05
3640	7.8619127	3.2986212	Tribuna do Paraná	🔥 *Bombeiros apagam incêndio em chaminé de tradicional costelão de Curitiba* 	2020-11-12
3641	7.63924	2.3671641	Tribuna do Paraná	*Rafael Greca lidera primeira pesquisa Ibope / RPC para prefeitura de Curitiba* 	2020-10-07
3642	-8.688539	31.300627	Tribuna do Paraná	*Com queda no número de casos de coronavírus, Curitiba confirma mais seis mortes por covid-19* 	2020-10-14
3643	4.851257	3.6546757	Tribuna do Paraná	🚧 *Trecho norte da Linha Verde, em Curitiba, terá novo desvio a partir de segunda (23)* 	2020-11-20
3644	2.351521	1.6502281	Tribuna do Paraná	🚔 *Ministério da Justiça e Segurança Pública entrega 52 viaturas para a Polícia Civil do Paraná* 	2020-12-10
3645	1.9705353	5.064692	Tribuna do Paraná	🤔 *Comércio de bairros e Linha Verde sem semáforo	2020-11-10
3646	5.5157404	3.8647075	Tribuna do Paraná	*Sol, nuvens e ampla variação de temperaturas marcam a sexta-feira em Curitiba* 	2020-10-23
3647	3.2457664	7.314598	Tribuna do Paraná	📱 *e-Título tem instabilidade neste domingo de eleição por excesso de acessos* 	2020-11-15
3648	-4.5995145	16.718788	Tribuna do Paraná	🚮 *Gestão do lixo, prioridade na saúde e economia criativa	2020-11-11
3649	12.762904	2.8781586	Tribuna do Paraná	🚔 *Suspeito de poluir rio, dono de fábrica de produtos de limpeza é preso em São José dos Pinhais*  	2021-01-25
3650	7.657302	3.5019028	Tribuna do Paraná	😨 *Mangueiras de incêndio são furtadas em condomínio de Curitiba; Além dos riscos, prejuízo é de R$ 10 mil* 	2021-01-11
3651	4.4179497	-1.3343021	Tribuna do Paraná	*Demissão de 100 funcionários na Renault vira queda de braço entre sindicato e montadora* 	2020-10-07
3652	-18.037617	7.8222	Tribuna do Paraná	🏫 *Paraná amplia ensino integral em colégios estaduais; Matrículas estão abertas pra 2021* 	2020-12-03
3653	-0.90137786	14.920706	Tribuna do Paraná	😷 *Com verão e pandemia, Ilha do Mel tem novas regras para embarque de visitantes* 	2020-12-29
3654	4.705034	4.290585	Tribuna do Paraná	🚰 *Tarumã, CIC e Água Verde sem água nesta terça-feira	2020-11-24
3655	5.860647	4.297766	Tribuna do Paraná	🚔 *Bar, restaurante e até casa de massagem: fiscalização em Curitiba interdita nove locais* 	2021-01-04
3656	-3.282509	-19.955557	Tribuna do Paraná	*Ano de 2020 promete ser o mais quente da história no Paraná* 	2020-10-13
3657	17.835354	-5.707751	Jornal do Comércio	*JORNAL DO COMÉRCIO | REPORTAGEM ESPECIAL* RS é o *vice-líder* no ranking de *cervejarias* registradas no Brasil 	2020-11-09
3658	4.9676394	0.06542142	Jornal do Comércio	*JORNAL DO COMÉRCIO | ENERGIA* Governo Leite espera *obter lances mais altos* pela estatal 	2021-01-18
3659	4.481259	-0.1627071	Jornal do Comércio	*JORNAL DO COMÉRCIO | CORONAVÍRUS* Para os dois pedidos, agência deve dar resposta *em até 10 dias* 	2021-01-08
3660	0.18457855	28.787058	Jornal do Comércio	"*JORNAL DO COMÉRCIO | SAÚDE* 'A pandemia não acabou, e *esse ""bicho"" vai estar com a gente por muito tempo'*, avisa chefe do Serviço de Infectologia do Hospital de Clínicas de Porto Alegre "	2020-11-23
3661	-12.94991	16.03549	Jornal do Comércio	*JORNAL DO COMÉRCIO | CLIMA* Em menos de uma hora, choveu mais de *100 milímetros* em algumas áreas do RS	2021-01-29
3662	0.6478886	6.920125	Jornal do Comércio	*JORNAL DO COMÉRCIO | SAÚDE* Imunização começará pelos *grupos prioritários* 	2021-01-14
3663	5.128491	-0.26609787	Jornal do Comércio	*JORNAL DO COMÉRCIO | SAÚDE* Equipamentos têm capacidade de armazenar substâncias a até *-80°C* 	2020-12-18
3664	7.917988	0.5754905	Jornal do Comércio	*JORNAL DO COMÉRCIO | FRENTE A FRENTE* Ferramenta interativa do JC permite comparar propostas dos candidatos à prefeitura de Porto Alegre nas *eleições 2020*	2020-11-09
3665	6.1715984	1.3962681	Jornal do Comércio	*JORNAL DO COMÉRCIO | ELEIÇÕES 2020* Juízes excluíram Cecchini por não ter se filiado dentro do *prazo* 	2020-11-10
3666	8.460625	-0.566866	Jornal do Comércio	*JORNAL DO COMÉRCIO | ENERGIA* Distribuidora *atende 1,762 milhão de unidades* consumidoras localizadas em 72 municípios, incluindo Porto Alegre 	2020-11-17
3667	6.385225	1.4648304	Jornal do Comércio	*JORNAL DO COMÉRCIO | ELEIÇÕES 2020*  No RS, *Porto Alegre*, *Canoas*, *Caxias do Sul*, *Pelotas* e *Santa Maria* voltam às urnas 	2020-11-27
3668	6.4021006	1.9908512	Jornal do Comércio	*JORNAL DO COMÉRCIO | ELEIÇÕES 2020* Candidato do PSTU é o 12º entrevistado na série do *JC* com os candidatos da Capital 	2020-11-09
3669	5.8442874	1.86048	Jornal do Comércio	*JORNAL DO COMÉRCIO | ELEIÇÕES 2020* Ex-prefeito alega que o TRE dificultou defesa e ignorou legislação 	2020-11-11
3670	6.377825	-1.6573296	Jornal do Comércio	*JORNAL DO COMÉRCIO | E-COMMERCE* Operação para *receber e despachar mercadorias* compradas pela Amazon fica em Nova Santa Rita 	2020-11-05
3671	-6.2332907	26.730158	Jornal do Comércio	*JORNAL DO COMÉRCIO | ESPECIAL SEGUROS & PREVIDÊNCIA* Nem mesmo a crise gerada pela pandemia de Covid-19 afetou o setor de seguros, considerado *um dos mais rentáveis da economia* brasileira 	2020-11-09
3672	5.622791	-1.1669673	Jornal do Comércio	*JORNAL DO COMÉRCIO | URBANISMO* Concessão engloba a *área já revitalizada e o Parque da Harmonia*, palco de festejos farroupilhas 	2020-11-03
3673	-9.394381	29.299187	Jornal do Comércio	*JORNAL DO COMÉRCIO | SAÚDE* Em pouco mais de uma hora, mais de 200 *idosos foram vacinados* no posto Santa Cecília nesta manhã 	2021-02-10
3674	5.4673376	-1.2414169	Jornal do Comércio	*JORNAL DO COMÉRCIO | REPORTAGEM CULTURAL* Músico prepara lançamento de trabalho inédito voltado às *raízes negras* 	2020-11-06
3675	6.0849156	-0.560044	Jornal do Comércio	*JORNAL DO COMÉRCIO | ENTREVISTA* Gaúcho que criou a Fogo de Chão e hoje mantém a NB Steak fala dos *desafios* trazidos pela pandemia 	2021-02-04
3676	9.185139	-1.2260414	Jornal do Comércio	*JORNAL DO COMÉRCIO | TRABALHO* Postos são nas operações na *Região Metropolitana de Porto Alegre (RMPA) e no interior* 	2020-12-21
3677	4.798491	0.15623812	Jornal do Comércio	*JORNAL DO COMÉRCIO | PENSAR A CIDADE* Colunista Bruna Suptitz lembra que futura administração terá de *revisar o Plano Diretor de 1999* 	2020-11-18
3678	-4.7169414	5.0919952	Jornal do Comércio	*JORNAL DO COMÉRCIO | ENERGIA* Empreendimentos terão de *42 a 60 meses* de prazo para serem realizados 	2020-12-17
3679	6.377361	-1.9635029	Jornal do Comércio	*JORNAL DO COMÉRCIO | LEGISLATIVO* Gabriel Souza pediu silêncio ao discursar, em memória às *vítimas da Covid-19* no Estado 	2021-02-03
3680	7.091629	-1.0836972	Jornal do Comércio	*JORNAL DO COMÉRCIO | CÂMARA DE VEREADORES* Prefeito eleito de *Porto Alegre* pretende cancelar aumentos a partir de *2022* 	2020-12-02
3681	8.802084	-0.35377076	Jornal do Comércio	*JORNAL DO COMÉRCIO | VACINAÇÃO* São 10 postos de saúde e serão quatro *pontos de drive-thru* em Porto Alegre até sábado 	2021-02-12
3682	3.3452244	8.704911	Jornal do Comércio	*JORNAL DO COMÉRCIO | FUNCIONALISMO*  Assembleia Legislativa aprovou na terça-feira o parcelamento ao longo do *próximo ano* 	2020-12-10
3683	5.817705	1.304412	Jornal do Comércio	*JORNAL DO COMÉRCIO | TRABALHO* *Mudanças trabalhistas* ocorridas em 2020 não têm mais vigência 	2021-01-07
3684	-11.237197	25.272867	Jornal do Comércio	*JORNAL DO COMÉRCIO | SAÚDE* Número de pacientes confirmados em UTIs *se manteve o mesmo*, mas o de suspeitos aumentou na última semana 	2020-12-28
3685	4.6520424	36.76229	Jornal do Comércio	*JORNAL DO COMÉRCIO | SAÚDE* Cada pessoa tomará *duas doses da vacina* 	2021-01-18
3686	-4.411847	6.8069367	Jornal do Comércio	*JORNAL DO COMÉRCIO | LOGÍSTICA* Aumento das *exportações de arroz* ajudou no desempenho do terminal	2021-01-12
3687	5.8148603	-0.15200433	Jornal do Comércio	*JORNAL DO COMÉRCIO | ENTREVISTA* Executivo irá sair da presidência até 2022 e se dedicar ao *conselho de administração* 	2020-12-22
3688	11.265028	-1.3049319	Jornal do Comércio	*JORNAL DO COMÉRCIO | SANEAMENTO* As perspectivas são otimistas em relação ao saneamento básico na Região Metropolitana de Porto Alegre	2020-11-23
3689	-5.9839926	3.1248362	Jornal do Comércio	 Conforme a *Ambiental Metrosul*, responsável pelos serviços de coleta e tratamento de esgoto da área, de cada três casas, apenas uma é conectada à rede, mas a meta é elevar esse índice	2020-11-23
3690	-11.390492	-32.22917	Jornal do Comércio	 Continue lendo na reportagem 	2020-11-23
3691	-11.061401	25.279352	Jornal do Comércio	*JORNAL DO COMÉRCIO | SAÚDE* Número de *hospitalizados em UTIS* na capital gaúcha é o maior desde 21 de setembro 	2020-12-16
3692	5.6487093	-0.6473632	Jornal do Comércio	*JORNAL DO COMÉRCIO | SAÚDE* Amostras foram coletadas entre *6 de setembro e 30 de outubro* 	2020-11-11
3693	4.569823	0.72210747	Jornal do Comércio	*JORNAL DO COMÉRCIO | ENERGIA* Edital de privatização será publicado em dezembro e *leilão deve ocorrer em fevereiro* de 2021 	2020-11-16
3694	5.8969336	-1.1098427	Jornal do Comércio	*JORNAL DO COMÉRCIO | PENSAR A CIDADE* Empreendimento vai ocupar área do *Nacional da Encol*  	2021-02-10
3695	5.5459075	2.0564582	Jornal do Comércio	*JORNAL DO COMÉRCIO | EVENTOS* Setor está paralisado desde *março de 2020*, em função da pandemia     	2021-01-28
3696	6.015039	-1.2176179	Jornal do Comércio	*JORNAL DO COMÉRCIO | TURISMO* *Plaza Termal Resort Vinhedos* será erguido em meio a vinícolas 	2020-11-04
3697	5.64301	1.5544175	Jornal do Comércio	*JORNAL DO COMÉRCIO | EVENTOS* Diplomações estão suspensas desde *março de 2020* 	2021-01-14
3698	6.951244	7.2114997	Jornal do Comércio	*JORNAL DO COMÉRCIO | ELEIÇÕES 2020* Eleições municipais no último domingo *definiram prefeitos em 492 dos 497 municípios* gaúchos	2020-11-19
3699	4.695733	-0.31518292	Jornal do Comércio	*JORNAL DO COMÉRCIO | TRIBUTOS* | Leite vai tentar garantir *arrecadação* para os próximos anos 	2020-11-16
3700	6.741269	6.0144696	Jornal do Comércio	*JORNAL DO COMÉRCIO | ELEIÇÕES 2020* Urnas já estão lacradas e preparadas pela Justiça Eleitoral para o *primeiro turno* 	2020-11-13
3701	-0.78547657	7.527359	Jornal do Comércio	*JORNAL DO COMÉRCIO | DISTANCIAMENTO CONTROLADO* Limitação é vista como forma de evitar aumento de *circulação* e *aglomeração* de pessoas 	2020-11-26
3702	6.3424964	1.1126794	Jornal do Comércio	*JORNAL DO COMÉRCIO | ELEIÇÕES 2020* Fortunati anunciou a retirada da sua candidatura nesta manhã, após *cassação da candidatura de seu vice*, André Cecchini 	2020-11-11
3703	6.9733963	6.2801147	Jornal do Comércio	*JORNAL DO COMÉRCIO | ELEIÇÕES 2020* Corrida eleitoral na cidade acaba no próximo domingo, já que o município não tem *eleitores* suficientes para um *2º turno* 	2020-11-12
3704	5.0798674	36.790432	Jornal do Comércio	*JORNAL DO COMÉRCIO | ENTREVISTA ESPECIAL* Junqueira Junior diz que a vacinação é muito importante para conter o avanço da pandemia 	2021-01-25
3705	4.876071	-0.80541605	Jornal do Comércio	*JORNAL DO COMÉRCIO | NEGÓCIOS CORPORATIVO* Fabricante de grupos de geradores busca honrar plano acertado com credores* 	2020-11-20
3706	9.2097845	-1.42881	Jornal do Comércio	*JORNAL DO COMÉRCIO | CONSTRUÇÃO CIVIL* Empreendimento vai ser erguido na *zona leste de Porto Alegre* com shopping, torres e hipermercado 	2020-12-29
3707	0.22849104	6.240658	Jornal do Comércio	*JORNAL DO COMÉRCIO | URBANISMO* Procedimentos e novos prazos constam em *instrução normativa* aprovada pelo conselho 	2021-01-27
3708	5.068425	-0.780657	Jornal do Comércio	*JORNAL DO COMÉRCIO | HOTELARIA* Empreendimento deve receber investimento de mais de *R$ 500 milhões* 	2021-01-27
3709	17.83536	-5.7077703	Jornal do Comércio	*JORNAL DO COMÉRCIO | REPORTAGEM ESPECIAL* RS é o *vice-líder* no ranking de *cervejarias* registradas no Brasil 	2020-11-09
3710	-2.8110924	-27.723629	Jornal do Comércio	Olá, leitor! Passamos para lembrar que só na Black Friday você terá o *MENOR PREÇO*: 	2020-11-27
3711	-30.728107	-11.434224	Jornal do Comércio	JC Digital por *APENAS R$ 3,70 mensal (durante TODA a sua assinatura)*!	2020-11-27
3712	1.4102014	30.131569	Jornal do Comércio	*JORNAL DO COMÉRCIO | SAÚDE* Cronograma prevê começo da *imunização dos idosos* acima de 90 anos nesta quarta-feira 	2021-02-08
3713	5.143449	-1.4717697	Jornal do Comércio	*JORNAL DO COMÉRCIO | SAÚDE* Dirigentes das duas entidades estiveram no lançamento da produção da *vacina*	2020-12-11
3714	6.6101084	-0.41822103	Jornal do Comércio	*JORNAL DO COMÉRCIO | SERVIÇOS* Proprietária saiu do país e disse que o bar *fechou as portas* no último dia 25 de novembro 	2020-12-03
3715	5.887504	-1.1915083	Jornal do Comércio	*JORNAL DO COMÉRCIO | AEROPORTOS* Operação de pousos e decolagens ficará suspensa da *0h às 5h59min* 	2020-11-04
3716	7.97961	0.62509006	Jornal do Comércio	FRENTE A FRENTE ELEIÇÕES 2020 | Ferramenta interativa do JC permite comparar propostas dos candidatos à prefeitura de Porto Alegre	2020-11-06
3717	4.71441	-0.57741576	Jornal do Comércio	*JORNAL DO COMÉRCIO | VAREJO* Preços atrativos são aposta dos lojistas para renovarem os *estoques* e melhorarem os *resultados* 	2021-01-08
3718	5.413797	-1.6235418	Jornal do Comércio	*JORNAL DO COMÉRCIO | MEIO AMBIENTE* Valor da concessão *ficou 2	2021-01-11
3719	-10.003864	10.40362	Jornal do Comércio	700% acima* do preço mínimo estipulado pelo governo federal 	2021-01-11
3720	5.926785	-1.7160869	Jornal do Comércio	*JORNAL DO COMÉRCIO | TRIBUTOS* Secretário da Fazedna diz que *cenário econômico se mostrou menos ruim*	2021-02-09
3721	4.120858	-0.53555566	Jornal do Comércio	*JORNAL DO COMÉRCIO | BANCOS* Unidade deve gerar *2,3 mil vagas de emprego*; total junto à central de Campo Bom chega a *4,5 mil* 	2020-12-08
3722	6.04193	1.718798	Jornal do Comércio	*JORNAL DO COMÉRCIO | ELEIÇÕES 2020* | Candidatos já preparam *segundo turno* 	2020-11-16
3723	5.136284	1.1560694	Jornal do Comércio	*JORNAL DO COMÉRCIO | REPORTAGEM ESPECIAL* No Rio Grande do Sul, as *perdas com a estiagem* passada e o temor com o verão 2021 adubaram a procura, já que o risco de déficit de chuva ronda novamente Estado 	2020-11-16
3724	0.66693395	7.0253882	Jornal do Comércio	*JORNAL DO COMÉRCIO | TRANSIÇÃO* *Reforma administrativa* e o debate de *soluções urbanas* serão o ponto de partida do trabalho da equipe 	2020-12-03
3725	5.5614533	0.28234708	Jornal do Comércio	*JORNAL DO COMÉRCIO | AGRONEGÓCIO* Metade Sul e pequenos e médios produtores rurais são focos prioritários da companhia chilena 	2021-01-21
3726	9.732432	34.982998	Jornal do Comércio	*JORNAL DO COMÉRCIO | SAÚDE* Governador disse que emitiu pedido de compra de *doses da vacina chinesa*, em produção no Instituto Butantã 	2020-12-08
3727	4.9153867	36.650917	Jornal do Comércio	*JORNAL DO COMÉRCIO | SAÚDE* Governador garantiu que, se for preciso, irá realizar a *compra direta de vacinas* para a aplicação na população gaúcha 	2021-01-28
3728	5.178443	0.7475223	Jornal do Comércio	*JORNAL DO COMÉRCIO | TRIBUTOS*  Governador se reuniu com a base de apoio e apresentou *mudanças* no projeto  	2020-12-17
3729	-9.336431	27.75831	Jornal do Comércio	*JORNAL DO COMÉRCIO | AGRONEGÓCIO* Suspensão ocorreu no período em que havia *muitos casos de Covid-19 entre funcionários* da planta 	2020-11-30
3730	5.7686253	1.7798969	Jornal do Comércio	*JORNAL DO COMÉRCIO | ELEIÇÕES 2020* Candidato do MDB quer cancelar os *aumentos do IPTU* a partir de 2022 	2020-11-24
3731	4.5710983	-0.75417423	Jornal do Comércio	*JORNAL DO COMÉRCIO | INFRAESTRUTURA* Marco regulatório possibilitaria investimentos de *R$ 600 bi* em dez anos 	2020-12-01
3732	5.051346	0.36948586	Jornal do Comércio	*JORNAL DO COMÉRCIO | ENTREVISTA ESPECIAL* Presidente da *Famurs* acredita que governo gaúcho deveria apresentar outra proposta 	2020-12-14
3733	3.4080324	8.024333	Jornal do Comércio	*JORNAL DO COMÉRCIO | ENTREVISTA ESPECIAL* AL deve votar amanhã pacote com *alterações no ICMS* 	2020-12-21
3734	5.068621	-1.1658853	Jornal do Comércio	*JORNAL DO COMÉRCIO | REPORTAGEM CULTURAL* Aniversariante do fim de semana aprecia *eventos da Capital gaúcha* há pelo menos sete décadas 	2020-11-13
3735	6.145753	0.22359478	Jornal do Comércio	*JORNAL DO COMÉRCIO | TRIBUTOS* Base aliada não tem a *maioria dos votos* para aprovar a proposta do governo do RS 	2020-12-15
